"48978","7262","","Economics, Econometrics and Finance","9","48978","10.1007/s00780-017-0324-8","3","2017","0949-2984","Local risk-minimization for Barndorff-Nielsen and Shephard models","Finance and Stochastics","bwl",\N
"48979","7262","","Decision Sciences","1","48979","10.1007/s00780-017-0348-0","4","2018","0949-2984","Financial equilibrium with asymmetric information and random horizon","Finance and Stochastics","bwl",\N
"48980","7262","","Unspecified","8","48980","10.1007/s00780-017-0350-6","8","2018","0949-2984","Time-consistent stopping under decreasing impatience","Finance and Stochastics","bwl",\N
"48981","7262","","Engineering","1","48981","10.1007/s00780-017-0347-1","4","2018","0949-2984","Replicating portfolio approach to capital calculation","Finance and Stochastics","bwl",\N
"48982","7262","","Computer Science","7","48982","10.1007/s00780-014-0237-8","4","2014","0949-2984","Asian options and meromorphic Lévy processes","Finance and Stochastics","bwl",\N
"48983","7262","","Mathematics","1","48983","10.1007/s00780-018-0359-5","0","2018","0949-2984","Correction to: Yield curve shapes and the asymptotic short rate distribution in affine one-factor models","Finance and Stochastics","bwl",\N
"48984","7262","","Social Sciences","2","48984","10.1007/s00780-017-0333-7","4","2017","0949-2984","Alpha-CIR model with branching processes in sovereign interest rate modeling","Finance and Stochastics","bwl",\N
"48985","7263","","Business, Management and Accounting","11","48985","10.1007/s00780-012-0177-0","19","2012","0949-2984","A decomposition formula for option prices in the Heston model and applications to option pricing approximation","Finance and Stochastics","bwl",\N
"48986","7263","","Economics, Econometrics and Finance","1","48986","10.1007/s00780-018-0357-7","1","2018","0949-2984","Fatou property, representations, and extensions of law-invariant risk measures on general Orlicz spaces","Finance and Stochastics","bwl",\N
"48987","7263","","Decision Sciences","1","48987","10.1007/s00780-016-0311-5","0","2016","0949-2984","Editorial: 20th anniversary of Finance and Stochastics","Finance and Stochastics","bwl",\N
"48988","7263","","Unspecified","1","48988","10.1007/s00780-016-0309-z","8","2017","0949-2984","Hedging with small uncertainty aversion","Finance and Stochastics","bwl",\N
"48989","7263","","Engineering","1","48989","10.1007/s00780-011-0156-x","18","2011","0949-2984","Liquidity risk, price impacts and the replication problem","Finance and Stochastics","bwl",\N
"48990","7263","","Social Sciences","1","48990","10.1007/s00780-016-0320-4","3","2017","0949-2984","The scaling limit of superreplication prices with small transaction costs in the multivariate case","Finance and Stochastics","bwl",\N
"48991","7264","","Business, Management and Accounting","23","48991","10.1007/s00780-016-0319-x","1","2017","0949-2984","Watermark options","Finance and Stochastics","bwl",\N
"48992","7264","","Decision Sciences","1","48992","10.1007/s00780-016-0317-z","9","2017","0949-2984","Market completion with derivative securities","Finance and Stochastics","bwl",\N
"48993","7264","","Unspecified","11","48993","10.1007/s00780-016-0315-1","1","2017","0949-2984","Arbitrage-free pricing of multi-person game claims in discrete time","Finance and Stochastics","bwl",\N
"48994","7264","","Engineering","5","48994","10.1007/s00780-017-0326-6","10","2017","0949-2984","Hedging under multiple risk constraints","Finance and Stochastics","bwl",\N
"48995","7264","","Computer Science","1","48995","10.1007/s00780-013-0224-5","12","2014","0949-2984","Optimal portfolios in commodity futures markets","Finance and Stochastics","bwl",\N
"48996","7264","","Mathematics","1","48996","10.1007/s00780-017-0352-4","6","2018","0949-2984","Perfect hedging under endogenous permanent market impacts","Finance and Stochastics","bwl",\N
"48997","7264","","Social Sciences","1","48997","10.1007/s00780-014-0226-y","1","2014","0949-2984","A correction note to \"Discrete time hedging errors for options with irregular payoffs\"","Finance and Stochastics","bwl",\N
"48998","7265","","Business, Management and Accounting","48","48998","10.1007/s00780-016-0316-0","7","2017","0949-2984","Optimal consumption and investment with Epstein–Zin recursive utility","Finance and Stochastics","bwl",\N
"48999","7265","","Economics, Econometrics and Finance","5","48999","10.1007/s00780-015-0283-x","3","2016","0949-2984","Universal arbitrage aggregator in discrete-time markets under uncertainty","Finance and Stochastics","bwl",\N
"49000","7265","","Decision Sciences","3","49000","10.1007/s00780-017-0335-5","9","2017","0949-2984","Hybrid scheme for Brownian semistationary processes","Finance and Stochastics","bwl",\N
"49001","7265","","Unspecified","6","49001","10.1007/s00780-012-0193-0","11","2013","0949-2984","Optimal consumption and investment for markets with random coefficients","Finance and Stochastics","bwl",\N
"49002","7265","","Engineering","7","49002","10.1007/s00780-014-0245-8","3","2015","0949-2984","Optimal investment and price dependence in a semi-static market","Finance and Stochastics","bwl",\N
"49003","7265","","Computer Science","2","49003","10.1007/s00780-010-0151-7","6","2011","0949-2984","The efficient hedging problem for American options","Finance and Stochastics","bwl",\N
"49004","7265","","Arts and Humanities","1","49004","10.1007/s00780-010-0144-6","0","2012","0949-2984","Consistent price systems and arbitrage opportunities of the second kind in models with transaction costs","Finance and Stochastics","bwl",\N
"49005","7265","","Mathematics","2","49005","10.1007/s00780-010-0138-4","2","2012","0949-2984","Financial inverse problem and reconstruction of infinitely divisible distributions with Gaussian component","Finance and Stochastics","bwl",\N
"49006","7265","","Social Sciences","6","49006","10.1007/s00780-011-0160-1","6","2011","0949-2984","Proving regularity of the minimal probability of ruin via a game of stopping and control","Finance and Stochastics","bwl",\N
"49007","7265","","Psychology","6","49007","10.1007/s00780-011-0169-5","9","2012","0949-2984","Optimal dividend policies for a class of growth-restricted diffusion processes under transaction costs and solvency constraints","Finance and Stochastics","bwl",\N
"49008","7266","","Business, Management and Accounting","27","49008","10.1007/s00780-012-0189-9","17","2013","0949-2984","Time-consistent mean-variance portfolio selection in discrete and continuous time","Finance and Stochastics","bwl",\N
"49009","7266","","Economics, Econometrics and Finance","2","49009","10.1007/s00780-018-0362-x","1","2018","0949-2984","Non-implementability of Arrow–Debreu equilibria by continuous trading under volatility uncertainty","Finance and Stochastics","bwl",\N
"49010","7266","","Unspecified","8","49010","10.1007/s00780-018-0361-y","6","2018","0949-2984","Chebyshev interpolation for parametric option pricing","Finance and Stochastics","bwl",\N
"49011","7266","","Engineering","3","49011","10.1007/s00780-018-0365-7","0","2018","0949-2984","Long-term factorization in Heath–Jarrow–Morton models","Finance and Stochastics","bwl",\N
"49012","7266","","Design","1","49012","10.1007/s00780-018-0366-6","4","2018","0949-2984","Equilibrium returns with transaction costs","Finance and Stochastics","bwl",\N
"49013","7266","","Computer Science","2","49013","10.1007/s00780-018-0367-5","0","2018","0949-2984","Explosion in the quasi-Gaussian HJM model","Finance and Stochastics","bwl",\N
"49014","7266","","Mathematics","1","49014","10.1007/s00780-011-0168-6","24","2012","0949-2984","Irreversible investment in oligopoly","Finance and Stochastics","bwl",\N
"49015","7266","","Social Sciences","5","49015","10.1007/s00780-012-0171-6","5","2012","0949-2984","Horizon dependence of utility optimizers in incomplete models","Finance and Stochastics","bwl",\N
"49016","7267","","Business, Management and Accounting","3","49016","10.1007/s00780-012-0194-z","7","2013","0949-2984","Exercise boundary of the American put near maturity in an exponential Lévy model","Finance and Stochastics","bwl",\N
"49017","7267","","Decision Sciences","1","49017","10.1007/s00780-012-0198-8","2","2013","0949-2984","Generalized stochastic target problems for pricing and partial hedging under loss constraints-application in optimal book liquidation","Finance and Stochastics","bwl",\N
"49018","7267","","Unspecified","2","49018","10.1007/s00780-012-0197-9","8","2013","0949-2984","Correction note for 'The large-maturity smile for the Heston model'","Finance and Stochastics","bwl",\N
"49019","7267","","Engineering","8","49019","10.1007/s00780-012-0195-y","2","2013","0949-2984","Dynamic no-good-deal pricing measures and extension theorems for linear operators on L∞","Finance and Stochastics","bwl",\N
"49020","7267","","Mathematics","1","49020","10.1007/s00780-013-0203-x","12","2013","0949-2984","Mean-variance hedging with oil futures","Finance and Stochastics","bwl",\N
"49021","7267","","Energy","3","49021","10.1007/s00780-017-0329-3","3","2017","0949-2984","The space of outcomes of semi-static trading strategies need not be closed","Finance and Stochastics","bwl",\N
"49022","7268","","Business, Management and Accounting","32","49022","10.1007/s00780-017-0336-4","4","2017","0949-2984","The role of measurability in game-theoretic probability","Finance and Stochastics","bwl",\N
"49023","7268","","Economics, Econometrics and Finance","3","49023","10.1007/s00780-017-0331-9","1","2017","0949-2984","Erratum to: Utility maximization in incomplete markets with random endowment (Finance and Stochastics, (2001), 5, 2, (259-272), 10.1007/PL00013534)","Finance and Stochastics","bwl",\N
"49024","7268","","Unspecified","7","49024","10.1007/s00780-017-0334-6","5","2017","0949-2984","Bounds for VIX futures given S&P 500 smiles","Finance and Stochastics","bwl",\N
"49025","7268","","Engineering","2","49025","10.1007/s00780-015-0265-z","1","2010","0949-2984","Forward equations for option prices in semimartingale models","Finance Stoch","bwl",\N
"49026","7268","","Computer Science","3","49026","10.1007/s00780-014-0241-z","0","2014","0949-2984","FTAP in finite discrete time with transaction costs by utility maximization","Finance and Stochastics","bwl",\N
"49027","7268","","Social Sciences","4","49027","10.1007/s00780-015-0275-x","5","2015","0949-2984","An optimal consumption problem in finite time with a constraint on the ruin probability","Finance and Stochastics","bwl",\N
"49028","7268","","Psychology","2","49028","10.1007/s00780-015-0278-7","3","2016","0949-2984","Superreplication when trading at market indifference prices","Finance and Stochastics","bwl",\N
"49029","7269","","Business, Management and Accounting","9","49029","10.1007/s00780-015-0280-0","9","2016","0949-2984","Optimal portfolio liquidation in target zone models and catalytic superprocesses","Finance and Stochastics","bwl",\N
"49030","7269","","Economics, Econometrics and Finance","5","49030","10.1007/s00780-015-0281-z","4","2016","0949-2984","Short-time expansions for close-to-the-money options under a Lévy jump model with stochastic volatility","Finance and Stochastics","bwl",\N
"49031","7269","","Unspecified","4","49031","10.1007/s00780-017-0340-8","2","2017","0949-2984","Endogenous current coupons","Finance and Stochastics","bwl",\N
"49032","7269","","Engineering","1","49032","10.1007/s00780-013-0213-8","8","2013","0949-2984","Outperformance portfolio optimization via the equivalence of pure and randomized hypothesis testing","Finance and Stochastics","bwl",\N
"49033","7269","","Social Sciences","2","49033","10.1007/s00780-017-0343-5","1","2017","0949-2984","A direct solution method for pricing options involving the maximum process","Finance and Stochastics","bwl",\N
"49034","7269","","Psychology","5","49034","10.1007/s00780-017-0341-7","3","2017","0949-2984","Multilevel Monte Carlo for exponential Lévy models","Finance and Stochastics","bwl",\N
"49035","7270","","Business, Management and Accounting","1","49035","10.1007/s00780-017-0339-1","8","2017","0949-2984","On dynamic spectral risk measures, a limit theorem and optimal portfolio allocation","Finance and Stochastics","bwl",\N
"49036","7270","","Unspecified","1","49036","10.1007/s00780-016-0310-6","2","2016","0949-2984","No arbitrage of the first kind and local martingale numéraires","Finance and Stochastics","bwl",\N
"49037","7271","","Business, Management and Accounting","13","49037","10.1007/s00780-016-0302-6","0","2016","0949-2984","The joint distribution of Parisian and hitting times of Brownian motion with application to Parisian option pricing","Finance and Stochastics","bwl",\N
"49038","7271","","Social Sciences","3","49038","10.1007/s00780-016-0303-5","5","2016","0949-2984","Consumption-investment problem with transaction costs for Lévy-driven price processes","Finance and Stochastics","bwl",\N
"49039","7271","","Unspecified","2","49039","10.1007/s00780-013-0214-7","1","2014","0949-2984","Comonotone Pareto optimal allocations for law invariant robust utilities on L1","Finance and Stochastics","bwl",\N
"49040","7271","","Economics, Econometrics and Finance","1","49040","10.1007/s00780-013-0215-6","11","2014","0949-2984","Efficient discretization of stochastic integrals","Finance and Stochastics","bwl",\N
"49041","7272","","Business, Management and Accounting","33","49041","10.1007/s00780-014-0239-6","5","2014","0949-2984","Pricing vulnerable claims in a Lévy-driven model","Finance and Stochastics","bwl",\N
"49042","7272","","Economics, Econometrics and Finance","5","49042","10.1007/s00780-014-0244-9","3","2015","0949-2984","On the forward rate concept in multi-state life insurance","Finance and Stochastics","bwl",\N
"49043","7272","","Decision Sciences","1","49043","10.1007/s00780-016-0289-z","3","2016","0949-2984","Stability of utility maximization in nonequivalent markets","Finance and Stochastics","bwl",\N
"49044","7272","","Nursing and Health Professions","1","49044","10.1007/s00780-013-0217-4","8","2014","0949-2984","Bilateral credit valuation adjustment for large credit derivatives portfolios","Finance and Stochastics","bwl",\N
"49045","7272","","Engineering","5","49045","10.1007/s00780-014-0242-y","3","2014","0949-2984","Asymptotic arbitrage with small transaction costs","Finance and Stochastics","bwl",\N
"49046","7272","","Unspecified","10","49046","10.1007/s00780-014-0243-x","5","2015","0949-2984","Risk measures for processes and BSDEs","Finance and Stochastics","bwl",\N
"49047","7272","","Social Sciences","4","49047","10.1007/s00780-016-0294-2","4","2016","0949-2984","Asymptotic replication with modified volatility under small transaction costs","Finance and Stochastics","bwl",\N
"49048","7272","","Arts and Humanities","1","49048","10.1007/s00780-017-0327-5","14","2017","0949-2984","On time-inconsistent stochastic control in continuous time","Finance and Stochastics","bwl",\N
"49049","7273","","Business, Management and Accounting","17","49049","10.1007/s00780-014-0230-2","2","2014","0949-2984","Fundamental theorems of asset pricing for piecewise semimartingales of stochastic dimension","Finance and Stochastics","bwl",\N
"49050","7273","","Agricultural and Biological Sciences","1","49050","10.1007/s00780-014-0228-9","3","2014","0949-2984","Confidence sets in nonparametric calibration of exponential Lévy models","Finance and Stochastics","bwl",\N
"49051","7273","","Social Sciences","2","49051","10.1007/s00780-016-0297-z","10","2017","0949-2984","Consumption–investment optimization with Epstein–Zin utility in incomplete markets","Finance and Stochastics","bwl",\N
"49052","7273","","Unspecified","4","49052","10.1007/s00780-016-0299-x","2","2016","0949-2984","An explicit martingale version of the one-dimensional Brenier theorem","Finance and Stochastics","bwl",\N
"49053","7273","","Economics, Econometrics and Finance","4","49053","10.1007/s00780-014-0233-z","5","2014","0949-2984","Pricing a contingent claim liability with transaction costs using asymptotic analysis for optimal investment","Finance and Stochastics","bwl",\N
"49054","7274","","Business, Management and Accounting","13","49054","10.1007/s00780-017-0337-3","1","2017","0949-2984","No-arbitrage up to random horizon for quasi-left-continuous models","Finance and Stochastics","bwl",\N
"49055","7274","","Economics, Econometrics and Finance","1","49055","10.1007/s00780-015-0259-x","5","2015","0949-2984","When do creditors with heterogeneous beliefs agree to run?","Finance and Stochastics","bwl",\N
"49056","7274","","Unspecified","2","49056","10.1007/s00780-015-0260-4","1","2015","0949-2984","When terminal facelift enforces delta constraints","Finance and Stochastics","bwl",\N
"49057","7274","","Engineering","3","49057","10.1007/s00780-015-0257-z","6","2015","0949-2984","Utility maximization with current utility on the wealth: regularity of solutions to the HJB equation","Finance and Stochastics","bwl",\N
"49058","7274","","Computer Science","2","49058","10.1007/s00780-012-0192-1","2","2013","0949-2984","Duality and convergence for binomial markets with friction","Finance and Stochastics","bwl",\N
"49059","7274","","Mathematics","1","49059","10.1007/s00780-015-0282-y","18","2016","0949-2984","Dynamic optimal execution in a mixed-market-impact Hawkes price model","Finance and Stochastics","bwl",\N
"49060","7274","","Social Sciences","2","49060","10.1007/s00780-015-0255-1","13","2015","0949-2984","Spot volatility estimation using delta sequences","Finance and Stochastics","bwl",\N
"49061","7275","","Business, Management and Accounting","64","49061","10.1007/s00780-017-0325-7","4","2017","0949-2984","Jump-robust estimation of volatility with simultaneous presence of microstructure noise and multiple observations","Finance and Stochastics","bwl",\N
"49062","7275","","Economics, Econometrics and Finance","3","49062","10.1007/s00780-012-0182-3","14","2013","0949-2984","Optimal hedging of demographic risk in life insurance","Finance and Stochastics","bwl",\N
"49063","7275","","Decision Sciences","1","49063","10.1007/s00780-016-0321-3","3","2017","0949-2984","Computing deltas without derivatives","Finance and Stochastics","bwl",\N
"49064","7275","","Unspecified","17","49064","10.1007/s00780-016-0314-2","4","2017","0949-2984","Model uncertainty and the pricing of American options","Finance and Stochastics","bwl",\N
"49065","7275","","Medicine and Dentistry","1","49065","10.1007/s00780-011-0162-z","4","2011","0949-2984","A note on essential smoothness in the Heston model","Finance and Stochastics","bwl",\N
"49066","7275","","Design","1","49066","10.1007/s00780-012-0185-0","12","2012","0949-2984","The fundamental theorem of asset pricing under transaction costs","Finance and Stochastics","bwl",\N
"49067","7275","","Computer Science","21","49067","10.1007/s00780-013-0209-4","11","2013","0949-2984","Portfolio optimisation under non-linear drawdown constraints in a semimartingale financial model","Finance and Stochastics","bwl",\N
"49068","7275","","Arts and Humanities","1","49068","10.1007/s00780-015-0256-0","7","2015","0949-2984","Fragility of arbitrage and bubbles in local martingale diffusion models","Finance and Stochastics","bwl",\N
"49069","7275","","Mathematics","1","49069","10.1007/s00780-013-0221-8","4","2014","0949-2984","Shifting martingale measures and the birth of a bubble as a submartingale","Finance and Stochastics","bwl",\N
"49070","7275","","Social Sciences","4","49070","10.1007/s00780-017-0353-3","6","2018","0949-2984","An expansion in the model space in the context of utility maximization","Finance and Stochastics","bwl",\N
"49071","7275","","Psychology","4","49071","10.1007/s00780-015-0274-y","2","2016","0949-2984","Facelifting in utility maximization","Finance and Stochastics","bwl",\N
"49072","7276","","Business, Management and Accounting","38","49072","10.1007/s00780-018-0354-x","1","2018","0949-2984","Stability of Radner equilibria with respect to small frictions","Finance and Stochastics","bwl",\N
"49073","7276","","Economics, Econometrics and Finance","2","49073","10.1007/s00780-014-0250-y","4","2015","0949-2984","Existence of an endogenously complete equilibrium driven by a diffusion","Finance and Stochastics","bwl",\N
"49074","7276","","Decision Sciences","2","49074","10.1007/s00780-018-0378-2","0","2019","0949-2984","Minimax theorems for American options without time-consistency","Finance and Stochastics","bwl",\N
"49075","7276","","Unspecified","10","49075","10.1007/s00780-015-0268-9","2","2015","0949-2984","Taylor approximation of incomplete Radner equilibrium models","Finance and Stochastics","bwl",\N
"49076","7276","","Engineering","3","49076","10.1007/s00780-015-0258-y","9","2015","0949-2984","A model for a large investor trading at market indifference prices. I: Single-period case","Finance and Stochastics","bwl",\N
"49078","7276","","Computer Science","8","49078","10.1007/s00780-013-0204-9","6","2013","0949-2984","Quantitative error estimates for a least-squares Monte Carlo algorithm for American option pricing","Finance and Stochastics","bwl",\N
"49079","7276","","Agricultural and Biological Sciences","1","49079","10.1007/s00780-013-0216-5","8","2014","0949-2984","Abstract, classic, and explicit turnpikes","Finance and Stochastics","bwl",\N
